alert_id,timestamp,platform,text,true_label,risk_score,risk_level,flags_triggered,ponzi_unique_flags,explanation,stage3_alert
PG-20260524-00076,2026-05-24T19:56:15.958738,Telegram,ilug social claim your 25 kmart gift card 1 claim your 25 kmart gift card 2 auto loans fast approvals for any credit http www adclick ws p cfm o 383 s pkl 3 are you paying too much for auto insurance find out http www adclick ws p cfm o 334 s pkl have a wonderful day prizemama comyou are receiving t,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00077,2026-05-24T19:56:15.959129,Telegram,"HEY, I AM FORWARDING YOU THE AD THEY SENT ME.
I TRIED THE LEADS AND THINK WE SHOULD USE THEM FOR OUR TEAM.
WHAT DO YOU THINK?
THANKS,
JOHN
LEAD SALE EXTENDED YOU HAVE BEEN INVITED TO JOIN THE CO-OP
LEAD SALE EXTENDEDWe have recently put
        together a lead co-op specifically for your group.Â  We",ponzi_related,5,MEDIUM,1,1,Triggered 1 rule(s) including 1 Ponzi-specific pattern(s). Risk score: 5. Categories: Pyramid / Network Structure.,True
PG-20260524-00078,2026-05-24T19:56:15.959225,Telegram,i really appreciate all his efforts with the little startup of £3000 with joy all over me after withdrawing £35450 promise to introduce my family and friends,ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00079,2026-05-24T19:56:15.959306,Telegram,this company is legit i have tried it and today i received €25000 after depositing €2200 dm admin now 👇👇👇👇,ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00080,2026-05-24T19:56:15.959399,Telegram,lenid anthony has been a great inspiration to me and my family for a start i deposit $300 and after 24 hours i got $3500 returnhis accuracy and reliability cant be compromised thanks you can join his telegram channel via the link below @gokekhdjhsjjdh,ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00081,2026-05-24T19:56:15.959504,Telegram,if i ever knew that grate people exist like mr frank then i wouldnt have made fool of myself loosing money on trading definitely this guy is grate man i made a weekend promo investment of 400$ and to my surprised i just received my profit now to my wallet thanks so much mr frank im so grateful,ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Social Proof Manipulation.,False
PG-20260524-00082,2026-05-24T19:56:15.961491,Telegram,"Dear Friends & Future Millionaire:Invest in technology that will make you
money.AS SEEN ON NATIONAL TV:
You can make over half million dollars every 4 to 5
months from
your home? A one time investment of only
$25 U.S. Dollars
Puts you on the road to financial success.
ALL THANK'S TO THE COMPUTER AGE",ponzi_related,10,HIGH,3,2,"Triggered 3 rule(s) including 2 Ponzi-specific pattern(s). Risk score: 10. Categories: Pyramid / Network Structure, Passive Income Claims, Social Proof Manipulation.",True
PG-20260524-00083,2026-05-24T19:56:15.961660,Telegram,an innovative plan for today s market give your clients what they want and need guaranteed death benefits and long term care benefits without expensive and continuous long term care premiums lifetime guarantees return of premium guarantees for single pay plans convert tax deferred to tax free benefi,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00084,2026-05-24T19:56:15.961827,Telegram,dear sir madam my name is petr stanek and i am managing the iraq today news service url iraq today contains hourly updated breaking news headlines exchange rates market news and other important information you and your associates can have a free trial subscription to iraq today you will have access ,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00085,2026-05-24T19:56:15.961989,Telegram,new account for zzzz url free xxx links org is a non profit organization offering the best in adult entertainment for free instant access to all sites now your user name and password user name zzzz url password 1635465 test it out now adults farm url girls and animals getting freaky free lifetime me,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00086,2026-05-24T19:56:15.962074,Telegram,Get rich with our exclusive investment club! ₦200k membership earns ₦50k weekly for 12 weeks. Total profit ₦400k. Verified withdrawals. Join the elite.,ponzi_related,2,LOW,2,0,"Triggered 2 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 2. Categories: Withdrawal / Deposit Language, Social Proof Manipulation.",False
PG-20260524-00087,2026-05-24T19:56:15.962258,Telegram,re : surprising evaluate your condition breadboard simply visti our site and let ' s see if we can make you happy ! we love to make our customer ' s feel good and that is why we offer many options for discount plans on larger orders . we also have the most superior affiliates that we work with to he,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00088,2026-05-24T19:56:15.963383,Telegram,"picks from analyst with high - level precision small - cap stock finder new developments expected to move western sierra mining , inc . stock from $ o . 70 to over $ 4 . oo westernsierramining . com western sierra mining is a company on the move , fast ! big news is out ! big business is afoot for w",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00089,2026-05-24T19:56:15.963462,Telegram,wellness profile health checkup from thyrocare: covers heart thyroid kidney liver diabetes more 63 wellness tests home service with 33 disc : 09222201004,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00090,2026-05-24T19:56:15.964198,Telegram,"email 57 million people for $ 99 57 million email addresses for only $ 99 you want to make some money ? i can put you in touch with over 50 million people at virtually no cost . can you make one cent from each of theses names ? if you can you have a profit of over $ 500 , 000 . 00 that 's right , i ",ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Social Proof Manipulation.,False
PG-20260524-00091,2026-05-24T19:56:15.964354,Telegram,so happy finally i made it i want to share my testimony with each and everyone of you bitcoin trading is real when you meet the right person all thanks to mr vincent who help me to recover all my lost after been scam by several managers just to invest and get money to take good care of my children i,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00092,2026-05-24T19:56:15.964425,Telegram,its digital marketing management and cryptocurrency exchange its free no charges,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00093,2026-05-24T19:56:15.964601,Telegram,dear ilug url life partners are life insurance appraisers that appraise all types of life insurance policies allowing people to access their life insurance cash now rather than later we help individuals unlock cash from unutilized assets individuals usually age 1635465 or older who find that their h,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00094,2026-05-24T19:56:15.964687,Telegram,100 legit☑️☑️☑️ invest 500 get 2000 invest 1000 get 5000 invest 3000 get 15k only in 5 hours trust me uomoke🎉🎉🎉🎉 inbox me with the word how,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00095,2026-05-24T19:56:15.964850,Telegram,anxiety ? valium and x . anax shipped discreetly paliourg verbose adele catherine soil alliterate vitriolic trilobite goober memento swigging strong pasteboard anonymous square sprite capital voluntarismpoise delphi eruption az brunette broth spoke logarithm skullcap cavitate service countrymen succ,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00096,2026-05-24T19:56:15.965102,Telegram,"do you know his or her background ? ? locate anyone anywhere in the usa old friends . . . lost loved ones . . . deadbeat dads or moms judgment debtors . . . fugitives our fee is $ 50 . 00 for a guaranteed locate , if you have social security number . our fee is $ 75 . 00 for a guaranteed locate with",ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00097,2026-05-24T19:56:15.965264,Telegram,turn your paypal account into a non stop cash machine not a chain letter i am sending you this message because we have communicated in the past about business opportunities i hope you will enjoy this one as much as i do turn your paypal account into a non stop cash machine re occurring 100 commissio,ponzi_related,10,HIGH,2,2,"Triggered 2 rule(s) including 2 Ponzi-specific pattern(s). Risk score: 10. Categories: Daily/Weekly Profit Claims, Pyramid / Network Structure.",True
PG-20260524-00098,2026-05-24T19:56:15.965346,Telegram,"NEW MMM SOUTH WEST! Provide Help ₦20k, Get Help ₦40k for 7 days. Verified by community. 50% bonus mavros for first 200 participants. Join sharp.",ponzi_related,6,MEDIUM,2,1,"Triggered 2 rule(s) including 1 Ponzi-specific pattern(s). Risk score: 6. Categories: Known Ponzi Scheme References, Social Proof Manipulation.",True
PG-20260524-00099,2026-05-24T19:56:15.965431,Telegram,"Brand new MLM crypto opportunity! Deposit $100 USDT, refer 3 people, withdraw $500 for 7 days. Binary matrix, fully automated. Make una no miss am 🚀",ponzi_related,6,MEDIUM,2,1,"Triggered 2 rule(s) including 1 Ponzi-specific pattern(s). Risk score: 6. Categories: Pyramid / Network Structure, Withdrawal / Deposit Language.",True
PG-20260524-00100,2026-05-24T19:56:15.965712,Telegram,exciting casino fun online huge casino sign - up bonus get it here poker / slots / roulette / blackjack / craps 30 % and more in cash now today go now and see you must have been a very little fellow when you were taken so far away from your home and parents tell me and tell me true was the city in w,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00101,2026-05-24T19:56:15.966361,Telegram,"stock player emerging equity report welcome to the july 2005 edition of the savvy investor , each month the savvy investor analysts study , research , and examine hundreds of stocks , in an effort to pinpoint the one with the most promise . this month ' s pick : royal pet meals inc . quick chart : r",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00102,2026-05-24T19:56:15.966527,Telegram,"in the heart of your business ! corporate image can say a lot of things about your company . contemporary rhythm of life is too dynamic . sometimes it takes only several seconds for your company to be remembered or to be iost among competitors . get your ioqo , business stationery or website done ri",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00103,2026-05-24T19:56:15.966748,Telegram,"ATTENTION: This is a MUST for ALL Computer Users!!!*NEW-Special Package Deal!*Norton SystemWorks 2002 Software Suite -Professional Edition-Includes Six - Yes 6! - Feature-Packed Utilities
ALL For 1 Special LOW Price!This Software Will:
- Protect your computer from unwanted and hazardous viruses
- He",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00104,2026-05-24T19:56:15.966863,Telegram,cheap online medication here ambrosial brainard ave compactify styrene tropic oyster find all your medications in one place ! a whole variety of pills ! have a look ! you name it ! we have it ! stop receiving promotional material now showboat pedant cougar boyhood cautionary generosity serenade albu,ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00105,2026-05-24T19:56:15.966952,Telegram,grow your btc with the best and most reliable bitcoin investment  its legitimate and secure🆗️ its 100 paying 🆗️ ✅automatic withdrawals 👇👇👇👇👇👇👇,ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00106,2026-05-24T19:56:15.967112,Telegram,a great sponsor will not make you money a great product line will not make you money either a great compensation plan will not make you money either a great company will not make you money either some say it s a combination of the above some say it s what s inside you that matters the most forget ab,ponzi_related,5,MEDIUM,1,1,Triggered 1 rule(s) including 1 Ponzi-specific pattern(s). Risk score: 5. Categories: Pyramid / Network Structure.,True
